day,W=14|q=0.2,W=14|q=0.3,W=28|q=0.2,W=28|q=0.3
2024-02-17,0.01608271789974303,0.012659103161963725,0.015779293806221246,0.01599886215541614
2024-02-18,0.007366053934082598,0.012339909850975415,0.012234093006561067,0.015331620187763496
2024-02-19,0.03784606900097358,0.035431831513033,0.03538649751115107,0.043048031433435864
2024-02-20,-0.01896147528267339,-0.010663167652345675,-0.010011214102712645,-0.012748261777519147
2024-02-21,0.0001476872870265864,-0.010340336323514419,-0.011347699554531515,-0.011614462027937585
2024-02-22,0.028157844386562967,0.024157972873226158,0.02896904290961788,0.02683816059657253
2024-02-23,-0.00129592873547617,-0.0002497737084861878,-0.0008495929052626857,-0.00027887780725494086
2024-02-24,-0.0006100677029593226,0.003041125737289424,0.0006635663629221461,0.0032096018848806035
2024-02-25,0.002437188616783653,-6.230688163947834e-05,0.0017919454941422949,-6.561164461919199e-05
2024-02-26,-0.0055747336856365876,-0.006644414119336473,-0.00780346264477098,-0.007021927901707561
2024-02-27,-0.005355982813893808,-0.009927807847629982,-0.004790194332636826,-0.010272573086291896
2024-02-28,-0.02214370940201479,-0.04327792918104172,-0.024528972860822857,-0.04435734006713836
2024-02-29,0.002648550878437806,0.0031807676803697342,0.0029378125402504444,0.003168973484924961
2024-03-01,0.008982842159290932,-0.002273739527656058,0.009840353304020914,-0.002273739527656058
2024-03-02,0.016702588137221093,0.01356521918533472,0.01830150611535686,0.01356521918533472
2024-03-03,-0.004994109447463237,-0.009282864080184411,-0.005445212276693274,-0.009282864080184411
2024-03-04,-0.0031848983173557014,-0.012180267922563449,-0.003428114901522602,-0.012180267922563449
2024-03-05,-0.0048292862325234045,0.008366278633006359,-0.00514814314859937,0.008366278633006359
2024-03-06,0.012987536002793188,0.015383237970683368,0.009537113977917693,0.01975784700670478
2024-03-07,0.003961725668452457,-0.0007502628144811989,-0.0037311791792840644,-0.0015481569120233444
2024-03-08,-0.006104806926182694,-0.016573045635653986,-0.005226180185629008,-0.006521317584502139
2024-03-09,-0.009130670716446394,-0.005773495213001828,-0.0038113381935317636,-0.008354666256225324
2024-03-10,-0.0004493992953042645,-0.007226961561815405,-0.01127937186096307,-0.013873491233580657
2024-03-11,-0.004858350715698321,0.001986152845583948,0.001046775598902735,0.0055225706714530556
2024-03-12,0.011044515658324509,0.006412718500613845,0.003870003648791383,0.006402397341556132
2024-03-13,-0.004272551843661443,-0.010204233518770502,-0.004781113769153445,-0.009486196774522797
2024-03-14,-0.013066183174681242,-0.01145703586367216,-0.014676827267743504,-0.009957957686549909
2024-03-15,-0.007063231281410425,-0.011876944598733032,-0.00791722450837573,-0.01934722391399237
2024-03-16,-0.0023036416057633144,0.003734813959904638,-0.0025690279643952514,0.000450405332642465
2024-03-17,-0.012247496404605766,-0.012051067582708389,-0.013555371836495217,-0.008053171653409125
2024-03-18,-0.0036277816624710056,0.0010017602950279278,-0.0040275171909741015,-0.005083571851382265
2024-03-19,0.00601045587053158,0.0009244253516760594,0.006703461496161554,0.0029165893670892737
2024-03-20,-0.007174964371874445,-0.007111119594715952,-0.007959116591007571,-0.00414601961555392
2024-03-21,0.0050109582721751394,0.009546860380975745,0.00542130291280113,0.010858272483884924
2024-03-22,0.0010616965489245761,0.0025836598170697837,0.0011613648650895376,0.0016360109035233078
2024-03-23,0.0016435324097429055,0.002415888289769526,0.0017870826858207784,0.003392025728258149
2024-03-24,-0.009521545642258409,-0.002225852515690742,-0.010340061147450341,-0.0024443594868949012
2024-03-25,0.0033471203441500868,0.008829698237149079,0.003637695491587455,0.007559819429282851
2024-03-26,0.004608581855046942,0.004823421884750564,0.005012661569046287,0.00971614238104548
2024-03-27,-0.0029621848010610184,-0.0061261688511906505,-0.00791434633837878,-0.0057302137918642726
2024-03-28,-0.005247524693389913,-0.011391060057221071,-0.01761831311694046,-0.010546166984322418
2024-03-29,-0.007601791249983662,-0.002609578630873593,-0.0005221058632454734,-0.002353192123689459
2024-03-30,-0.00904865540071523,-0.0009584221627236512,-0.005040692395896818,-0.0008684983699709006
2024-03-31,-0.0037873679694269673,-0.006124934977886523,-0.012732449870991472,-0.005557072598148624
2024-04-01,-0.0006218147504532718,0.0020073029142243597,0.0016442645108893665,0.0018050913168472429
2024-04-02,-0.0021906041016667784,0.007402768196684174,0.004837008479059526,0.0066390471930335
2024-04-03,0.005684871443210101,0.0017209863666481924,0.006046792514554427,0.0005524511902765857
2024-04-04,0.0020059169792195934,-0.0026764504784096256,0.002058030300437089,-0.00432417107939891
2024-04-05,0.004968754793421721,0.0014396789215696897,0.004886343808148414,0.001696196053117592
2024-04-06,-0.00021636573571562066,-0.0022932074317054347,-0.0002052216656728883,6.180941145227082e-05
2024-04-07,-0.013894560442181717,-0.00856137501972752,-0.013218736663595762,-0.007461824198186515
2024-04-08,0.018494863054439533,0.016184094376421796,0.017124658965817764,0.01332329708699124
2024-04-09,0.010061695878558109,0.005565976519329265,0.009630245405875202,0.003458684398523434
