date,symbol,selection_bucket,selection_rank,ivp_quartile,regime,ivp,selection_daily_dvol,dvol,dvol_dataset_id,dvol_observed_at,dvol_published_at,snapshot_timestamp,quote_timestamp,quote_local_timestamp,expiry,days_to_expiry,leg,instrument,strike,actual_delta,bid,ask,mid,spread,spread_pct_mid,underlying_price,synthetic_bs_on_dvol,real_to_synthetic_ratio
2022-07-01,ETH,top_3_ivp,50,Q4,NORMAL,96.44808743169399,119.0,119.05,dvol_deribit_eth_1h,2022-07-01T07:00:00+00:00,2022-07-01T08:00:00+00:00,2022-07-01T08:00:00.001039Z,2022-07-01T07:59:57.057000Z,2022-07-01T07:59:57.060294Z,2022-07-29T08:00:00Z,27.999999987974537,call_25d,ETH-29JUL22-1300-C,1300.0,0.27319,0.0395,0.041,0.04025,0.0015000000000000013,3.7267080745341645,1062.99,0.06002617299351605,0.6705408323190578
2022-07-01,ETH,top_3_ivp,50,Q4,NORMAL,96.44808743169399,119.0,119.05,dvol_deribit_eth_1h,2022-07-01T07:00:00+00:00,2022-07-01T08:00:00+00:00,2022-07-01T08:00:00.001039Z,2022-07-01T07:59:55.570000Z,2022-07-01T07:59:55.579778Z,2022-07-29T08:00:00Z,27.999999987974537,put_25d,ETH-29JUL22-900-P,900.0,-0.2534,0.06,0.0615,0.06075,0.0015000000000000013,2.469135802469138,1062.92,0.059172905007020195,1.0266523165085895
2022-07-01,ETH,top_3_ivp,50,Q4,NORMAL,96.44808743169399,119.0,119.05,dvol_deribit_eth_1h,2022-07-01T07:00:00+00:00,2022-07-01T08:00:00+00:00,2022-07-01T08:00:00.001039Z,2022-07-01T07:59:56.020000Z,2022-07-01T07:59:56.031163Z,2022-07-29T08:00:00Z,27.999999987974537,put_10d,ETH-29JUL22-700-P,700.0,-0.10642,0.024,0.0255,0.02475,0.0014999999999999979,6.060606060606053,1062.92,0.01294788163403859,1.9115095966690727
2022-07-01,ETH,top_3_ivp,50,Q4,NORMAL,96.44808743169399,119.0,119.05,dvol_deribit_eth_1h,2022-07-01T07:00:00+00:00,2022-07-01T08:00:00+00:00,2022-07-01T08:00:00.001039Z,2022-07-01T07:59:56.021000Z,2022-07-01T07:59:56.037027Z,2022-07-29T08:00:00Z,27.999999987974537,atm_call,ETH-29JUL22-1050-C,1050.0,0.57591,0.124,0.1275,0.12575,0.003500000000000003,2.7833001988071597,1062.92,0.13632124549230726,0.9224534264330515
2022-07-01,ETH,top_3_ivp,50,Q4,NORMAL,96.44808743169399,119.0,119.05,dvol_deribit_eth_1h,2022-07-01T07:00:00+00:00,2022-07-01T08:00:00+00:00,2022-07-01T08:00:00.001039Z,2022-07-01T07:59:56.027000Z,2022-07-01T07:59:56.041400Z,2022-07-29T08:00:00Z,27.999999987974537,atm_put,ETH-29JUL22-1050-P,1050.0,-0.42399,0.1125,0.114,0.11325,0.0015000000000000013,1.3245033112582794,1063.0,0.12412510233544544,0.9123859547277093
2023-01-01,BTC,bottom_3_ivp,2,Q1,NORMAL,0.0,46.96,47.62,dvol_deribit_btc_1h,2023-01-01T07:00:00+00:00,2023-01-01T08:00:00+00:00,2023-01-01T07:59:59.396735Z,2023-01-01T07:59:57.141000Z,2023-01-01T07:59:57.151756Z,2023-01-27T08:00:00Z,26.0000069822338,call_25d,BTC-27JAN23-18000-C,18000.0,0.21873,0.0115,0.013,0.01225,0.0014999999999999996,12.244897959183671,16495.4,0.019374813722156686,0.6322641433187625
2023-01-01,BTC,bottom_3_ivp,2,Q1,NORMAL,0.0,46.96,47.62,dvol_deribit_btc_1h,2023-01-01T07:00:00+00:00,2023-01-01T08:00:00+00:00,2023-01-01T07:59:59.396735Z,2023-01-01T07:59:57.141000Z,2023-01-01T07:59:57.152643Z,2023-01-27T08:00:00Z,26.0000069822338,put_25d,BTC-27JAN23-15000-P,15000.0,-0.2088,0.0155,0.0165,0.016,0.0010000000000000009,6.250000000000005,16495.4,0.015941326140141727,1.003680613478607
2023-01-01,BTC,bottom_3_ivp,2,Q1,NORMAL,0.0,46.96,47.62,dvol_deribit_btc_1h,2023-01-01T07:00:00+00:00,2023-01-01T08:00:00+00:00,2023-01-01T07:59:59.396735Z,2023-01-01T07:59:57.141000Z,2023-01-01T07:59:57.167542Z,2023-01-27T08:00:00Z,26.0000069822338,put_10d,BTC-27JAN23-14000-P,14000.0,-0.11169,0.008,0.0085,0.00825,0.0005000000000000004,6.060606060606066,16495.4,0.005431096963275438,1.5190301435945108
2023-01-01,BTC,bottom_3_ivp,2,Q1,NORMAL,0.0,46.96,47.62,dvol_deribit_btc_1h,2023-01-01T07:00:00+00:00,2023-01-01T08:00:00+00:00,2023-01-01T07:59:59.396735Z,2023-01-01T07:59:57.141000Z,2023-01-01T07:59:57.151756Z,2023-01-27T08:00:00Z,26.0000069822338,atm_call,BTC-27JAN23-16000-C,16000.0,0.62733,0.0605,0.0625,0.0615,0.0020000000000000018,3.2520325203252063,16495.4,0.06635255574165966,0.9268670861669166
2023-01-01,BTC,bottom_3_ivp,2,Q1,NORMAL,0.0,46.96,47.62,dvol_deribit_btc_1h,2023-01-01T07:00:00+00:00,2023-01-01T08:00:00+00:00,2023-01-01T07:59:59.396735Z,2023-01-01T07:59:57.141000Z,2023-01-01T07:59:57.155692Z,2023-01-27T08:00:00Z,26.0000069822338,atm_put,BTC-27JAN23-16000-P,16000.0,-0.37267,0.031,0.032,0.0315,0.0010000000000000009,3.1746031746031775,16495.4,0.03631994058834415,0.867292167600875
2023-01-01,ETH,bottom_3_ivp,2,Q1,NORMAL,0.0,61.64,61.95,dvol_deribit_eth_1h,2023-01-01T07:00:00+00:00,2023-01-01T08:00:00+00:00,2023-01-01T07:59:59.396735Z,2023-01-01T07:59:55.333000Z,2023-01-01T07:59:55.347821Z,2023-01-27T08:00:00Z,26.0000069822338,call_25d,ETH-27JAN23-1300-C,1300.0,0.27801,0.0205,0.0215,0.020999999999999998,0.0009999999999999974,4.76190476190475,1193.73,0.03323711268993858,0.6318238348771205
2023-01-01,ETH,bottom_3_ivp,2,Q1,NORMAL,0.0,61.64,61.95,dvol_deribit_eth_1h,2023-01-01T07:00:00+00:00,2023-01-01T08:00:00+00:00,2023-01-01T07:59:59.396735Z,2023-01-01T07:59:55.333000Z,2023-01-01T07:59:55.345231Z,2023-01-27T08:00:00Z,26.0000069822338,put_25d,ETH-27JAN23-1100-P,1100.0,-0.27365,0.028,0.029,0.0285,0.0010000000000000009,3.5087719298245643,1193.73,0.03160563886047526,0.9017378236147903
2023-01-01,ETH,bottom_3_ivp,2,Q1,NORMAL,0.0,61.64,61.95,dvol_deribit_eth_1h,2023-01-01T07:00:00+00:00,2023-01-01T08:00:00+00:00,2023-01-01T07:59:59.396735Z,2023-01-01T07:59:55.333000Z,2023-01-01T07:59:55.350782Z,2023-01-27T08:00:00Z,26.0000069822338,put_10d,ETH-27JAN23-900-P,900.0,-0.07778,0.008,0.0085,0.00825,0.0005000000000000004,6.060606060606066,1193.73,0.0025666049348185564,3.2143630241181724
2023-01-01,ETH,bottom_3_ivp,2,Q1,NORMAL,0.0,61.64,61.95,dvol_deribit_eth_1h,2023-01-01T07:00:00+00:00,2023-01-01T08:00:00+00:00,2023-01-01T07:59:59.396735Z,2023-01-01T07:59:55.333000Z,2023-01-01T07:59:55.347827Z,2023-01-27T08:00:00Z,26.0000069822338,atm_call,ETH-27JAN23-1200-C,1200.0,0.51211,0.052,0.053,0.0525,0.0010000000000000009,1.9047619047619064,1193.73,0.06346650756516657,0.8272079560403366
2023-01-01,ETH,bottom_3_ivp,2,Q1,NORMAL,0.0,61.64,61.95,dvol_deribit_eth_1h,2023-01-01T07:00:00+00:00,2023-01-01T08:00:00+00:00,2023-01-01T07:59:59.396735Z,2023-01-01T07:59:59.062000Z,2023-01-01T07:59:59.066247Z,2023-01-27T08:00:00Z,26.0000069822338,atm_put,ETH-27JAN23-1200-P,1200.0,-0.48784,0.0565,0.0585,0.0575,0.0020000000000000018,3.4782608695652204,1193.75,0.06870976428673169,0.8368534020877676
2024-01-01,BTC,top_3_ivp,52,Q4,RICH,98.08743169398907,66.81,64.43,dvol_deribit_btc_1h,2024-01-01T07:00:00+00:00,2024-01-01T08:00:00+00:00,2024-01-01T08:00:00.013145Z,2024-01-01T07:59:57.905000Z,2024-01-01T07:59:57.914738Z,2024-01-26T08:00:00Z,24.999999847858795,call_25d,BTC-26JAN24-49000-C,49000.0,0.26178,0.0245,0.0255,0.025,0.0009999999999999974,3.9999999999999893,43263.94,0.02396666529321141,1.0431154978861945
2024-01-01,BTC,top_3_ivp,52,Q4,RICH,98.08743169398907,66.81,64.43,dvol_deribit_btc_1h,2024-01-01T07:00:00+00:00,2024-01-01T08:00:00+00:00,2024-01-01T08:00:00.013145Z,2024-01-01T07:59:55.406000Z,2024-01-01T07:59:55.414152Z,2024-01-26T08:00:00Z,24.999999847858795,put_25d,BTC-26JAN24-39000-P,39000.0,-0.24158,0.0255,0.0265,0.026,0.0010000000000000009,3.84615384615385,43262.45,0.02629544797190643,0.988764292123029
2024-01-01,BTC,top_3_ivp,52,Q4,RICH,98.08743169398907,66.81,64.43,dvol_deribit_btc_1h,2024-01-01T07:00:00+00:00,2024-01-01T08:00:00+00:00,2024-01-01T08:00:00.013145Z,2024-01-01T07:59:58.231000Z,2024-01-01T07:59:58.241260Z,2024-01-26T08:00:00Z,24.999999847858795,put_10d,BTC-26JAN24-35000-P,35000.0,-0.10384,0.0095,0.01,0.00975,0.0005000000000000004,5.128205128205133,43263.79,0.007541319867063029,1.2928771318378174
2024-01-01,BTC,top_3_ivp,52,Q4,RICH,98.08743169398907,66.81,64.43,dvol_deribit_btc_1h,2024-01-01T07:00:00+00:00,2024-01-01T08:00:00+00:00,2024-01-01T08:00:00.013145Z,2024-01-01T07:59:55.443000Z,2024-01-01T07:59:55.449550Z,2024-01-26T08:00:00Z,24.999999847858795,atm_call,BTC-26JAN24-43000-C,43000.0,0.54736,0.0685,0.07,0.06925,0.0015000000000000013,2.1660649819494604,43258.32,0.07001776557146352,0.9890347033328292
2024-01-01,BTC,top_3_ivp,52,Q4,RICH,98.08743169398907,66.81,64.43,dvol_deribit_btc_1h,2024-01-01T07:00:00+00:00,2024-01-01T08:00:00+00:00,2024-01-01T08:00:00.013145Z,2024-01-01T07:59:55.315000Z,2024-01-01T07:59:55.323118Z,2024-01-26T08:00:00Z,24.999999847858795,atm_put,BTC-26JAN24-43000-P,43000.0,-0.45241,0.062,0.0635,0.06275,0.0015000000000000013,2.3904382470119545,43262.45,0.063996915047287,0.980516013211486
2024-01-01,ETH,top_3_ivp,51,Q4,RICH,96.72131147540983,70.21,68.4,dvol_deribit_eth_1h,2024-01-01T07:00:00+00:00,2024-01-01T08:00:00+00:00,2024-01-01T08:00:00.013145Z,2024-01-01T07:59:55.424000Z,2024-01-01T07:59:55.431000Z,2024-01-26T08:00:00Z,24.999999847858795,call_25d,ETH-26JAN24-2700-C,2700.0,0.23217,0.022,0.023,0.0225,0.0010000000000000009,4.444444444444448,2326.6,0.021869965046856656,1.0288082286274114
2024-01-01,ETH,top_3_ivp,51,Q4,RICH,96.72131147540983,70.21,68.4,dvol_deribit_eth_1h,2024-01-01T07:00:00+00:00,2024-01-01T08:00:00+00:00,2024-01-01T08:00:00.013145Z,2024-01-01T07:59:59.795000Z,2024-01-01T07:59:59.801441Z,2024-01-26T08:00:00Z,24.999999847858795,put_25d,ETH-26JAN24-2100-P,2100.0,-0.25003,0.028,0.029,0.0285,0.0010000000000000009,3.5087719298245643,2326.65,0.02992417790784533,0.952407116672303
2024-01-01,ETH,top_3_ivp,51,Q4,RICH,96.72131147540983,70.21,68.4,dvol_deribit_eth_1h,2024-01-01T07:00:00+00:00,2024-01-01T08:00:00+00:00,2024-01-01T08:00:00.013145Z,2024-01-01T07:59:58.199000Z,2024-01-01T07:59:58.208973Z,2024-01-26T08:00:00Z,24.999999847858795,put_10d,ETH-26JAN24-1900-P,1900.0,-0.11864,0.0115,0.012,0.01175,0.0005000000000000004,4.255319148936174,2326.61,0.010398027342413005,1.1300220333209137
2024-01-01,ETH,top_3_ivp,51,Q4,RICH,96.72131147540983,70.21,68.4,dvol_deribit_eth_1h,2024-01-01T07:00:00+00:00,2024-01-01T08:00:00+00:00,2024-01-01T08:00:00.013145Z,2024-01-01T07:59:57.782000Z,2024-01-01T07:59:57.797430Z,2024-01-26T08:00:00Z,24.999999847858795,atm_call,ETH-26JAN24-2350-C,2350.0,0.51116,0.0635,0.0645,0.064,0.0010000000000000009,1.5625000000000013,2326.61,0.0667632609803242,0.9586110543471122
2024-01-01,ETH,top_3_ivp,51,Q4,RICH,96.72131147540983,70.21,68.4,dvol_deribit_eth_1h,2024-01-01T07:00:00+00:00,2024-01-01T08:00:00+00:00,2024-01-01T08:00:00.013145Z,2024-01-01T07:59:57.781000Z,2024-01-01T07:59:57.797168Z,2024-01-26T08:00:00Z,24.999999847858795,atm_put,ETH-26JAN24-2350-P,2350.0,-0.48884,0.0735,0.0745,0.074,0.0010000000000000009,1.3513513513513526,2326.61,0.07681651442632499,0.9633345193106058
2024-03-01,BTC,top_3_ivp,51,Q4,NORMAL,96.17486338797814,65.37,63.49,dvol_deribit_btc_1h,2024-03-01T07:00:00+00:00,2024-03-01T08:00:00+00:00,2024-03-01T08:00:00.003203Z,2024-03-01T07:59:55.372000Z,2024-03-01T07:59:55.382643Z,2024-03-29T08:00:00Z,27.999999962928243,call_25d,BTC-29MAR24-70000-C,70000.0,0.28847,0.0285,0.029,0.02875,0.0005000000000000004,1.7391304347826102,62441.76,0.028877673427263693,0.9955788187858945
2024-03-01,BTC,top_3_ivp,51,Q4,NORMAL,96.17486338797814,65.37,63.49,dvol_deribit_btc_1h,2024-03-01T07:00:00+00:00,2024-03-01T08:00:00+00:00,2024-03-01T08:00:00.003203Z,2024-03-01T07:59:59.435000Z,2024-03-01T07:59:59.439836Z,2024-03-29T08:00:00Z,27.999999962928243,put_25d,BTC-29MAR24-57000-P,57000.0,-0.26585,0.029,0.0305,0.02975,0.0014999999999999979,5.042016806722683,62444.13,0.03220566083497952,0.9237506459636948
2024-03-01,BTC,top_3_ivp,51,Q4,NORMAL,96.17486338797814,65.37,63.49,dvol_deribit_btc_1h,2024-03-01T07:00:00+00:00,2024-03-01T08:00:00+00:00,2024-03-01T08:00:00.003203Z,2024-03-01T07:59:55.372000Z,2024-03-01T07:59:55.377995Z,2024-03-29T08:00:00Z,27.999999962928243,put_10d,BTC-29MAR24-51000-P,51000.0,-0.10833,0.0095,0.0105,0.01,0.0010000000000000009,10.000000000000009,62441.76,0.009823689202124938,1.0179475138359348
2024-03-01,BTC,top_3_ivp,51,Q4,NORMAL,96.17486338797814,65.37,63.49,dvol_deribit_btc_1h,2024-03-01T07:00:00+00:00,2024-03-01T08:00:00+00:00,2024-03-01T08:00:00.003203Z,2024-03-01T07:59:58.765000Z,2024-03-01T07:59:58.772603Z,2024-03-29T08:00:00Z,27.999999962928243,atm_call,BTC-29MAR24-62000-C,62000.0,0.55034,0.07,0.071,0.07050000000000001,0.000999999999999987,1.4184397163120381,62442.15,0.07341226604912736,0.9603299801809896
2024-03-01,BTC,top_3_ivp,51,Q4,NORMAL,96.17486338797814,65.37,63.49,dvol_deribit_btc_1h,2024-03-01T07:00:00+00:00,2024-03-01T08:00:00+00:00,2024-03-01T08:00:00.003203Z,2024-03-01T07:59:59.286000Z,2024-03-01T07:59:59.292270Z,2024-03-29T08:00:00Z,27.999999962928243,atm_put,BTC-29MAR24-62000-P,62000.0,-0.44959,0.063,0.065,0.064,0.0020000000000000018,3.1250000000000027,62444.13,0.06631497458447397,0.9650912241318123
2024-04-01,BTC,top_3_ivp,50,Q4,NORMAL,93.98907103825137,73.81,76.32,dvol_deribit_btc_1h,2024-04-01T07:00:00+00:00,2024-04-01T08:00:00+00:00,2024-04-01T08:00:00.004105Z,2024-04-01T07:59:58.387000Z,2024-04-01T07:59:58.394741Z,2024-04-26T08:00:00Z,24.99999995248843,call_25d,BTC-26APR24-84000-C,84000.0,0.23491,0.025,0.026,0.025500000000000002,0.0009999999999999974,3.92156862745097,71009.22,0.024201085540441248,1.0536717436657212
2024-04-01,BTC,top_3_ivp,50,Q4,NORMAL,93.98907103825137,73.81,76.32,dvol_deribit_btc_1h,2024-04-01T07:00:00+00:00,2024-04-01T08:00:00+00:00,2024-04-01T08:00:00.004105Z,2024-04-01T07:59:56.373000Z,2024-04-01T07:59:56.383359Z,2024-04-26T08:00:00Z,24.99999995248843,put_25d,BTC-26APR24-63000-P,63000.0,-0.24015,0.0305,0.0315,0.031,0.0010000000000000009,3.225806451612906,71009.37,0.031691342762787074,0.9781851224177579
2024-04-01,BTC,top_3_ivp,50,Q4,NORMAL,93.98907103825137,73.81,76.32,dvol_deribit_btc_1h,2024-04-01T07:00:00+00:00,2024-04-01T08:00:00+00:00,2024-04-01T08:00:00.004105Z,2024-04-01T07:59:55.519000Z,2024-04-01T07:59:55.525926Z,2024-04-26T08:00:00Z,24.99999995248843,put_10d,BTC-26APR24-56000-P,56000.0,-0.10037,0.01,0.0105,0.01025,0.0005000000000000004,4.878048780487809,71009.69,0.010146401854344993,1.010210333391304
2024-04-01,BTC,top_3_ivp,50,Q4,NORMAL,93.98907103825137,73.81,76.32,dvol_deribit_btc_1h,2024-04-01T07:00:00+00:00,2024-04-01T08:00:00+00:00,2024-04-01T08:00:00.004105Z,2024-04-01T07:59:55.519000Z,2024-04-01T07:59:55.525906Z,2024-04-26T08:00:00Z,24.99999995248843,atm_call,BTC-26APR24-71000-C,71000.0,0.5395,0.078,0.079,0.0785,0.0010000000000000009,1.2738853503184724,71009.69,0.07961471883786017,0.985998583501496
2024-04-01,BTC,top_3_ivp,50,Q4,NORMAL,93.98907103825137,73.81,76.32,dvol_deribit_btc_1h,2024-04-01T07:00:00+00:00,2024-04-01T08:00:00+00:00,2024-04-01T08:00:00.004105Z,2024-04-01T07:59:58.388000Z,2024-04-01T07:59:58.394564Z,2024-04-26T08:00:00Z,24.99999995248843,atm_put,BTC-26APR24-71000-P,71000.0,-0.46051,0.0775,0.079,0.07825,0.0015000000000000013,1.9169329073482446,71009.41,0.07948038565602122,0.9845196315309019
2024-04-01,ETH,top_3_ivp,52,Q4,NORMAL,96.72131147540983,78.68,81.46,dvol_deribit_eth_1h,2024-04-01T07:00:00+00:00,2024-04-01T08:00:00+00:00,2024-04-01T08:00:00.004105Z,2024-04-01T07:59:55.200000Z,2024-04-01T07:59:55.214894Z,2024-04-26T08:00:00Z,24.99999995248843,call_25d,ETH-26APR24-4300-C,4300.0,0.23529,0.0255,0.0265,0.026,0.0010000000000000009,3.84615384615385,3621.87,0.027583869072261426,0.9425798799975389
2024-04-01,ETH,top_3_ivp,52,Q4,NORMAL,96.72131147540983,78.68,81.46,dvol_deribit_eth_1h,2024-04-01T07:00:00+00:00,2024-04-01T08:00:00+00:00,2024-04-01T08:00:00.004105Z,2024-04-01T07:59:55.200000Z,2024-04-01T07:59:55.221413Z,2024-04-26T08:00:00Z,24.99999995248843,put_25d,ETH-26APR24-3200-P,3200.0,-0.24544,0.034,0.035,0.0345,0.0010000000000000009,2.8985507246376834,3621.87,0.03475759210216163,0.9925888967968639
2024-04-01,ETH,top_3_ivp,52,Q4,NORMAL,96.72131147540983,78.68,81.46,dvol_deribit_eth_1h,2024-04-01T07:00:00+00:00,2024-04-01T08:00:00+00:00,2024-04-01T08:00:00.004105Z,2024-04-01T07:59:55.406000Z,2024-04-01T07:59:55.417426Z,2024-04-26T08:00:00Z,24.99999995248843,put_10d,ETH-26APR24-2800-P,2800.0,-0.10767,0.0125,0.0135,0.013000000000000001,0.0009999999999999992,7.692307692307685,3621.87,0.010321531816678855,1.2595029721259914
2024-04-01,ETH,top_3_ivp,52,Q4,NORMAL,96.72131147540983,78.68,81.46,dvol_deribit_eth_1h,2024-04-01T07:00:00+00:00,2024-04-01T08:00:00+00:00,2024-04-01T08:00:00.004105Z,2024-04-01T07:59:55.421000Z,2024-04-01T07:59:55.430919Z,2024-04-26T08:00:00Z,24.99999995248843,atm_call,ETH-26APR24-3600-C,3600.0,0.55241,0.0835,0.0845,0.084,0.0010000000000000009,1.1904761904761914,3621.87,0.08768682267016899,0.9579546554670267
2024-04-01,ETH,top_3_ivp,52,Q4,NORMAL,96.72131147540983,78.68,81.46,dvol_deribit_eth_1h,2024-04-01T07:00:00+00:00,2024-04-01T08:00:00+00:00,2024-04-01T08:00:00.004105Z,2024-04-01T07:59:55.200000Z,2024-04-01T07:59:55.216137Z,2024-04-26T08:00:00Z,24.99999995248843,atm_put,ETH-26APR24-3600-P,3600.0,-0.44759,0.0775,0.079,0.07825,0.0015000000000000013,1.9169329073482446,3621.87,0.08164850544729796,0.9583763912311707
2025-07-01,BTC,bottom_3_ivp,3,Q1,NORMAL,0.0,37.61,37.31,dvol_deribit_btc_1h,2025-07-01T07:00:00+00:00,2025-07-01T08:00:00+00:00,2025-07-01T08:00:00.000347Z,2025-07-01T07:59:58.586000Z,2025-07-01T07:59:58.589679Z,2025-07-25T08:00:00Z,23.999999995983796,call_25d,BTC-25JUL25-115000-C,115000.0,0.2404,0.012,0.013,0.0125,0.0009999999999999992,7.999999999999994,107427.34,0.013849170550193532,0.9025811296565571
2025-07-01,BTC,bottom_3_ivp,3,Q1,NORMAL,0.0,37.61,37.31,dvol_deribit_btc_1h,2025-07-01T07:00:00+00:00,2025-07-01T08:00:00+00:00,2025-07-01T08:00:00.000347Z,2025-07-01T07:59:59.690000Z,2025-07-01T07:59:59.717372Z,2025-07-25T08:00:00Z,23.999999995983796,put_25d,BTC-25JUL25-102000-P,102000.0,-0.27267,0.0155,0.017,0.01625,0.0015000000000000013,9.230769230769239,107427.28,0.01725342405506428,0.9418420336820186
2025-07-01,BTC,bottom_3_ivp,3,Q1,NORMAL,0.0,37.61,37.31,dvol_deribit_btc_1h,2025-07-01T07:00:00+00:00,2025-07-01T08:00:00+00:00,2025-07-01T08:00:00.000347Z,2025-07-01T07:59:58.089000Z,2025-07-01T07:59:58.101222Z,2025-07-25T08:00:00Z,23.999999995983796,put_10d,BTC-25JUL25-95000-P,95000.0,-0.10303,0.005,0.0055,0.0052499999999999995,0.0004999999999999996,9.523809523809517,107427.34,0.004225170609480447,1.242553374819951
